V1	V2.x	V3	V4	V5	grp	DUP
NC_021694.1	Gnomon	intron	7240973	7241789	4121	NO
NC_021694.1	Gnomon	exon	7241790	7241871	4122	NO
NC_021694.1	Gnomon	intron	7241872	7242156	4123	NO
NC_021694.1	Gnomon	exon	7242157	7242237	4124	NO
NC_021694.1	Gnomon	intron	7242238	7242836	4125	NO
NC_021694.1	Gnomon	exon	7242837	7242916	4126	NO
NC_021694.1	Gnomon	intron	7242917	7243453	4127	NO
NC_021694.1	Gnomon	exon	7243454	7243560	4128	NO
NC_021694.1	Gnomon	intron	7243561	7244114	4129	NO
NC_021694.1	Gnomon	exon	7244115	7244152	4130	NO
NC_021694.1	Gnomon	intron	7244153	7244259	4131	NO
NC_021694.1	Gnomon	exon	7244260	7244402	4132	NO
NC_021694.1	Gnomon	intron	7244403	7245449	4133	NO
NC_021694.1	Gnomon	exon	7245450	7245520	4134	NO
NC_021694.1	Gnomon	intron	7245521	7245726	4135	NO
NC_021694.1	Gnomon	exon	7245727	7245815	4136	NO
NC_021694.1	Gnomon	intron	7245816	7246014	4137	NO
NC_021694.1	Gnomon	exon	7246015	7246079	4138	NO
NC_021694.1	Gnomon	intron	7246080	7246389	4139	NO
NC_021694.1	Gnomon	exon	7246390	7246492	4140	NO
NC_021694.1	Gnomon	intron	7246493	7246941	4141	NO
NC_021694.1	Gnomon	exon	7246942	7247069	4142	NO
NC_021694.1	Gnomon	intron	7247070	7247495	4143	NO
NC_021694.1	Gnomon	exon	7247496	7247621	4144	NO
NC_021694.1	Gnomon	intron	7247622	7248122	4145	NO
NC_021694.1	Gnomon	exon	7248123	7248212	4146	NO
NC_021694.1	Gnomon	intron	7248213	7248639	4147	NO
NC_021694.1	Gnomon	exon	7248640	7248798	4148	NO
NC_021694.1	Gnomon	intron	7248799	7249018	4149	NO
NC_021694.1	Gnomon	exon	7249019	7249180	4150	NO
NC_021694.1	Gnomon	intron	7249181	7249483	4151	NO
NC_021694.1	Gnomon	exon	7249484	7249560	4152	NO
NC_021694.1	Gnomon	intron	7249561	7249672	4153	NO
NC_021694.1	Gnomon	exon	7249673	7249790	4154	NO
NC_021694.1	Gnomon	intron	7249791	7250177	4155	NO
NC_021694.1	Gnomon	exon	7250178	7250315	4156	NO
NC_021694.1	Gnomon	intron	7250316	7250548	4157	NO
NC_021694.1	Gnomon	exon	7250549	7251735	4158	NO
NC_021696.1	Gnomon	non_coding	7251736	7256575	NA	NA
NC_021694.1	Gnomon	exon	7256576	7256725	4160	NO
NC_021694.1	Gnomon	intron	7256726	7257980	4161	NO
NC_021694.1	Gnomon	exon	7257981	7258163	4162	NO
NC_021694.1	Gnomon	intron	7258164	7266639	4163	NO
NC_021694.1	Gnomon	exon	7266640	7266834	4164	NO
NC_021696.1	Gnomon	non_coding	7266835	7267877	NA	NA
NC_021694.1	Gnomon	exon	7267878	7268132	4166	NO
NC_021694.1	Gnomon	intron	7268133	7271069	4167	NO
NC_021694.1	Gnomon	exon	7271070	7271280	4168	NO
NC_021694.1	Gnomon	intron	7271281	7272391	4169	NO
NC_021694.1	Gnomon	exon	7272392	7274137	4170	NO
NC_021694.1	Gnomon	intron	7274138	7274304	4171	NO
NC_021694.1	Gnomon	exon	7274305	7274425	4172	NO
NC_021694.1	Gnomon	intron	7274426	7280578	4173	NO
NC_021694.1	Gnomon	exon	7280579	7280734	4174	NO
NC_021694.1	Gnomon	intron	7280735	7281338	4175	NO
NC_021694.1	Gnomon	exon	7281339	7282290	4176	NO
NC_021696.1	Gnomon	non_coding	7282291	7311170	NA	NA
NC_021694.1	Gnomon	exon	7311171	7311448	4178	NO
NC_021694.1	Gnomon	intron	7311449	7312053	4179	NO
NC_021694.1	Gnomon	exon	7312054	7312152	4180	NO
NC_021694.1	Gnomon	intron	7312153	7312562	4181	NO
NC_021694.1	Gnomon	exon	7312563	7312703	4182	NO
NC_021694.1	Gnomon	intron	7312704	7313278	4183	NO
NC_021694.1	Gnomon	exon	7313279	7313392	4184	NO
NC_021694.1	Gnomon	intron	7313393	7327754	4185	NO
NC_021694.1	Gnomon	exon	7327755	7327995	4186	NO
NC_021694.1	Gnomon	intron	7327996	7328439	4187	NO
NC_021694.1	Gnomon	exon	7328440	7328529	4188	NO
NC_021694.1	Gnomon	intron	7328530	7329203	4189	NO
NC_021694.1	Gnomon	exon	7329204	7329371	4190	NO
NC_021694.1	Gnomon	intron	7329372	7330312	4191	NO
NC_021694.1	Gnomon	exon	7330313	7330525	4192	NO
NC_021694.1	Gnomon	intron	7330526	7330585	4193	NO
NC_021694.1	Gnomon	exon	7330586	7330670	4194	NO
NC_021694.1	Gnomon	intron	7330671	7332001	4195	NO
NC_021694.1	Gnomon	exon	7332002	7332147	4196	NO
NC_021694.1	Gnomon	intron	7332148	7332227	4197	NO
NC_021694.1	Gnomon	exon	7332228	7332337	4198	NO
NC_021694.1	Gnomon	intron	7332338	7333229	4199	NO
NC_021694.1	Gnomon	exon	7333230	7333439	4200	NO
NC_021694.1	Gnomon	intron	7333440	7333881	4201	NO
NC_021694.1	Gnomon	exon	7333882	7334089	4202	NO
NC_021694.1	Gnomon	intron	7334090	7337373	4203	NO
NC_021694.1	Gnomon	exon	7337374	7337506	4204	NO
NC_021694.1	Gnomon	intron	7337507	7337797	4205	NO
NC_021694.1	Gnomon	exon	7337798	7337970	4206	NO
NC_021694.1	Gnomon	intron	7337971	7338083	4207	NO
NC_021694.1	Gnomon	exon	7338084	7338234	4208	NO
NC_021694.1	Gnomon	intron	7338235	7338343	4209	NO
NC_021694.1	Gnomon	exon	7338344	7338478	4210	NO
NC_021694.1	Gnomon	intron	7338479	7338555	4211	NO
NC_021694.1	Gnomon	exon	7338556	7338655	4212	NO
NC_021694.1	Gnomon	intron	7338656	7341008	4213	NO
NC_021694.1	Gnomon	exon	7341009	7341543	4214	NO
NC_021694.1	Gnomon	intron	7341544	7341793	4215	NO
NC_021694.1	Gnomon	exon	7341794	7342114	4216	NO
NC_021694.1	Gnomon	intron	7342115	7342417	4217	NO
NC_021694.1	Gnomon	exon	7342418	7342548	4218	NO
NC_021694.1	Gnomon	intron	7342549	7342973	4219	NO
NC_021694.1	Gnomon	exon	7342974	7347473	4220	NO
NC_021696.1	Gnomon	non_coding	7347474	7350646	NA	NA
NC_021694.1	Gnomon	exon	7350647	7352570	4222	NO
NC_021694.1	Gnomon	intron	7352571	7353132	4223	NO
NC_021694.1	Gnomon	exon	7353133	7353312	4224	NO
NC_021694.1	Gnomon	intron	7353313	7357128	4225	NO
NC_021694.1	Gnomon	exon	7357129	7357767	4226	NO
NC_021694.1	Gnomon	intron	7357768	7357846	4227	NO
NC_021694.1	Gnomon	exon	7357847	7358303	4228	NO
NC_021696.1	Gnomon	non_coding	7358304	7359890	NA	NA
NC_021694.1	Gnomon	exon	7359891	7359989	4230	NO
NC_021694.1	Gnomon	intron	7359990	7362109	4231	NO
NC_021694.1	Gnomon	exon	7362110	7362299	4232	NO
NC_021694.1	Gnomon	intron	7362300	7362335	4233	NO
NC_021694.1	Gnomon	exon	7362336	7362496	4234	NO
NC_021694.1	Gnomon	intron	7362497	7363558	4235	NO
NC_021694.1	Gnomon	exon	7363559	7363708	4236	NO
NC_021694.1	Gnomon	intron	7363709	7365662	4237	NO
NC_021694.1	Gnomon	exon	7365663	7365800	4238	NO
NC_021694.1	Gnomon	intron	7365801	7367247	4239	NO
NC_021694.1	Gnomon	exon	7367248	7367296	4240	NO
NC_021694.1	Gnomon	intron	7367297	7367622	4241	NO
NC_021694.1	Gnomon	exon	7367623	7367725	4242	NO
NC_021694.1	Gnomon	intron	7367726	7368873	4243	NO
NC_021694.1	Gnomon	exon	7368874	7368983	4244	NO
NC_021694.1	Gnomon	intron	7368984	7371282	4245	NO
NC_021694.1	Gnomon	exon	7371283	7371382	4246	NO
NC_021694.1	Gnomon	intron	7371383	7372429	4247	NO
NC_021694.1	Gnomon	exon	7372430	7372966	4248	NO
NC_021694.1	Gnomon	intron	7372967	7372999	4249	NO
NC_021694.1	Gnomon	exon	7373000	7373091	4250	NO
NC_021694.1	Gnomon	intron	7373092	7373725	4251	NO
NC_021694.1	Gnomon	exon	7373726	7373784	4252	NO
NC_021696.1	Gnomon	non_coding	7373785	7377799	NA	NA
NC_021694.1	Gnomon	exon	7377800	7378644	4254	NO
NC_021694.1	Gnomon	non_coding	7378645	7384126	4255	NO
NC_021694.1	Gnomon	exon	7384127	7384712	4256	NO
NC_021694.1	Gnomon	intron	7384713	7385150	4257	NO
NC_021694.1	Gnomon	exon	7385151	7385281	4258	NO
NC_021694.1	Gnomon	intron	7385282	7385873	4259	NO
NC_021694.1	Gnomon	exon	7385874	7386034	4260	NO
NC_021694.1	Gnomon	intron	7386035	7386274	4261	NO
NC_021694.1	Gnomon	exon	7386275	7386431	4262	NO
NC_021694.1	Gnomon	intron	7386432	7388002	4263	NO
NC_021694.1	Gnomon	exon	7388003	7388733	4264	NO
NC_021696.1	Gnomon	non_coding	7388734	7392061	NA	NA
NC_021694.1	Gnomon	exon	7392062	7392412	4266	NO
NC_021694.1	Gnomon	intron	7392413	7392768	4267	NO
NC_021694.1	Gnomon	exon	7392769	7392896	4268	NO
NC_021694.1	Gnomon	intron	7392897	7393054	4269	NO
NC_021694.1	Gnomon	exon	7393055	7393176	4270	NO
NC_021694.1	Gnomon	intron	7393177	7393421	4271	NO
NC_021694.1	Gnomon	exon	7393422	7393481	4272	NO
NC_021694.1	Gnomon	intron	7393482	7394197	4273	NO
NC_021694.1	Gnomon	exon	7394198	7394372	4274	NO
NC_021694.1	Gnomon	intron	7394373	7396714	4275	NO
NC_021694.1	Gnomon	exon	7396715	7397112	4276	NO
NC_021694.1	Gnomon	intron	7397113	7408618	4277	NO
NC_021694.1	Gnomon	exon	7408619	7408706	4278	NO
NC_021694.1	Gnomon	intron	7408707	7408781	4279	NO
NC_021694.1	Gnomon	exon	7408782	7408943	4280	NO
NC_021696.1	Gnomon	non_coding	7408944	7409010	NA	NA
NC_021694.1	Gnomon	exon	7409011	7409847	4282	NO
NC_021694.1	Gnomon	intron	7409848	7410318	4283	NO
NC_021694.1	Gnomon	exon	7410319	7410728	4284	NO
NC_021694.1	Gnomon	intron	7410729	7410764	4285	NO
NC_021694.1	Gnomon	exon	7410765	7411660	4286	NO
NC_021696.1	Gnomon	non_coding	7411661	7413747	NA	NA
NC_021694.1	Gnomon	exon	7413748	7413867	4288	NO
NC_021694.1	Gnomon	intron	7413868	7416015	4289	NO
NC_021694.1	Gnomon	exon	7416016	7416222	4290	NO
NC_021694.1	Gnomon	intron	7416223	7416504	4291	NO
NC_021694.1	Gnomon	exon	7416505	7416588	4292	NO
NC_021694.1	Gnomon	intron	7416589	7416984	4293	NO
NC_021694.1	Gnomon	exon	7416985	7417098	4294	NO
NC_021694.1	Gnomon	intron	7417099	7417461	4295	NO
NC_021694.1	Gnomon	exon	7417462	7417656	4296	NO
NC_021694.1	Gnomon	intron	7417657	7418228	4297	NO
NC_021694.1	Gnomon	exon	7418229	7418312	4298	NO
NC_021694.1	Gnomon	intron	7418313	7418402	4299	NO
NC_021694.1	Gnomon	exon	7418403	7418521	4300	NO
NC_021694.1	Gnomon	intron	7418522	7420184	4301	NO
NC_021694.1	Gnomon	exon	7420185	7420994	4302	NO
NC_021696.1	Gnomon	non_coding	7420995	7424331	NA	NA
NC_021694.1	Gnomon	exon	7424332	7426506	4304	NO
NC_021694.1	Gnomon	intron	7426507	7427981	4305	NO
NC_021694.1	Gnomon	exon	7427982	7428131	4306	NO
NC_021694.1	Gnomon	intron	7428132	7430530	4307	NO
NC_021694.1	Gnomon	exon	7430531	7431593	4308	NO
NC_021694.1	Gnomon	intron	7431594	7433549	4309	NO
NC_021694.1	Gnomon	exon	7433550	7434402	4310	NO
NC_021696.1	Gnomon	non_coding	7434403	7478820	NA	NA
NC_021694.1	Gnomon	exon	7478821	7483326	4312	NO
NC_021694.1	Gnomon	non_coding	7483327	7494120	4313	NO
NC_021694.1	Gnomon	exon	7494121	7494924	4314	NO
NC_021694.1	Gnomon	intron	7494925	7496379	4315	NO
NC_021694.1	Gnomon	exon	7496380	7496452	4316	NO
NC_021694.1	Gnomon	intron	7496453	7496714	4317	NO
NC_021694.1	Gnomon	exon	7496715	7496816	4318	NO
NC_021694.1	Gnomon	intron	7496817	7497727	4319	NO
NC_021694.1	Gnomon	exon	7497728	7497842	4320	NO
NC_021694.1	Gnomon	intron	7497843	7497971	4321	NO
NC_021694.1	Gnomon	exon	7497972	7498145	4322	NO
NC_021694.1	Gnomon	intron	7498146	7498436	4323	NO
NC_021694.1	Gnomon	exon	7498437	7498507	4324	NO
NC_021694.1	Gnomon	intron	7498508	7498845	4325	NO
NC_021694.1	Gnomon	exon	7498846	7498935	4326	NO
NC_021694.1	Gnomon	intron	7498936	7499136	4327	NO
NC_021694.1	Gnomon	exon	7499137	7499339	4328	NO
NC_021694.1	Gnomon	intron	7499340	7499775	4329	NO
NC_021694.1	Gnomon	exon	7499776	7499993	4330	NO
NC_021694.1	Gnomon	intron	7499994	7500430	4331	NO
NC_021694.1	Gnomon	exon	7500431	7500681	4332	NO
NC_021694.1	Gnomon	intron	7500682	7502127	4333	NO
NC_021694.1	Gnomon	exon	7502128	7502588	4334	NO
NC_021694.1	Gnomon	intron	7502589	7523476	4335	NO
NC_021694.1	Gnomon	exon	7523477	7523603	4336	NO
NC_021696.1	Gnomon	non_coding	7523604	7532628	NA	NA
NC_021694.1	Gnomon	exon	7532629	7532670	4338	NO
NC_021694.1	Gnomon	intron	7532671	7532766	4339	NO
NC_021694.1	Gnomon	exon	7532767	7533410	4340	NO
NC_021694.1	Gnomon	intron	7533411	7538030	4341	NO
NC_021694.1	Gnomon	exon	7538031	7538176	4342	NO
NC_021694.1	Gnomon	intron	7538177	7540541	4343	NO
NC_021694.1	Gnomon	exon	7540542	7540625	4344	NO
NC_021694.1	Gnomon	intron	7540626	7542967	4345	NO
NC_021694.1	Gnomon	exon	7542968	7543014	4346	NO
NC_021694.1	Gnomon	intron	7543015	7544122	4347	NO
NC_021694.1	Gnomon	exon	7544123	7544234	4348	NO
NC_021694.1	Gnomon	intron	7544235	7544625	4349	NO
NC_021694.1	Gnomon	exon	7544626	7544813	4350	NO
NC_021694.1	Gnomon	intron	7544814	7545437	4351	NO
NC_021694.1	Gnomon	exon	7545438	7545620	4352	NO
NC_021694.1	Gnomon	intron	7545621	7545894	4353	NO
NC_021694.1	Gnomon	exon	7545895	7545989	4354	NO
NC_021694.1	Gnomon	intron	7545990	7547087	4355	NO
NC_021694.1	Gnomon	exon	7547088	7547203	4356	NO
NC_021694.1	Gnomon	intron	7547204	7549078	4357	NO
NC_021694.1	Gnomon	exon	7549079	7549154	4358	NO
NC_021694.1	Gnomon	intron	7549155	7549726	4359	NO
NC_021694.1	Gnomon	exon	7549727	7549823	4360	NO
NC_021694.1	Gnomon	intron	7549824	7552132	4361	NO
NC_021694.1	Gnomon	exon	7552133	7552306	4362	NO
NC_021694.1	Gnomon	intron	7552307	7556452	4363	NO
NC_021694.1	Gnomon	exon	7556453	7556688	4364	NO
NC_021694.1	Gnomon	intron	7556689	7557053	4365	NO
NC_021694.1	Gnomon	exon	7557054	7557222	4366	NO
NC_021694.1	Gnomon	intron	7557223	7557596	4367	NO
NC_021694.1	Gnomon	exon	7557597	7557789	4368	NO
NC_021694.1	Gnomon	intron	7557790	7557896	4369	NO
NC_021694.1	Gnomon	exon	7557897	7560238	4370	NO
NC_021696.1	Gnomon	non_coding	7560239	7568825	NA	NA
NC_021694.1	Gnomon	exon	7568826	7569069	4372	NO
NC_021694.1	Gnomon	intron	7569070	7569540	4373	NO
NC_021694.1	Gnomon	exon	7569541	7569756	4374	NO
NC_021694.1	Gnomon	intron	7569757	7569934	4375	NO
NC_021694.1	Gnomon	exon	7569935	7570019	4376	NO
NC_021694.1	Gnomon	intron	7570020	7570854	4377	NO
NC_021694.1	Gnomon	exon	7570855	7570886	4378	NO
NC_021694.1	Gnomon	intron	7570887	7571486	4379	NO
NC_021694.1	Gnomon	exon	7571487	7571583	4380	NO
NC_021694.1	Gnomon	intron	7571584	7571858	4381	NO
NC_021694.1	Gnomon	exon	7571859	7571989	4382	NO
NC_021694.1	Gnomon	intron	7571990	7572447	4383	NO
NC_021694.1	Gnomon	exon	7572448	7572894	4384	NO
NC_021694.1	Gnomon	intron	7572895	7572900	4385	NO
NC_021694.1	Gnomon	exon	7572901	7575059	4386	NO
NC_021696.1	Gnomon	non_coding	7575060	7582883	NA	NA
NC_021694.1	Gnomon	exon	7582884	7582992	4388	NO
NC_021694.1	Gnomon	intron	7582993	7583290	4389	NO
NC_021694.1	Gnomon	exon	7583291	7583399	4390	NO
NC_021694.1	Gnomon	intron	7583400	7583658	4391	NO
NC_021694.1	Gnomon	exon	7583659	7583721	4392	NO
NC_021694.1	Gnomon	intron	7583722	7583988	4393	NO
NC_021694.1	Gnomon	exon	7583989	7584025	4394	NO
NC_021694.1	Gnomon	intron	7584026	7584147	4395	NO
NC_021694.1	Gnomon	exon	7584148	7584278	4396	NO
NC_021694.1	Gnomon	intron	7584279	7584536	4397	NO
NC_021694.1	Gnomon	exon	7584537	7584656	4398	NO
NC_021694.1	Gnomon	intron	7584657	7586580	4399	NO
NC_021694.1	Gnomon	exon	7586581	7586747	4400	NO
NC_021694.1	Gnomon	intron	7586748	7586825	4401	NO
NC_021694.1	Gnomon	exon	7586826	7586928	4402	NO
NC_021694.1	Gnomon	intron	7586929	7587025	4403	NO
NC_021694.1	Gnomon	exon	7587026	7587187	4404	NO
NC_021694.1	Gnomon	intron	7587188	7587251	4405	NO
NC_021694.1	Gnomon	exon	7587252	7587330	4406	NO
NC_021694.1	Gnomon	intron	7587331	7587395	4407	NO
NC_021694.1	Gnomon	exon	7587396	7587495	4408	NO
NC_021694.1	Gnomon	intron	7587496	7587572	4409	NO
NC_021694.1	Gnomon	exon	7587573	7587778	4410	NO
NC_021694.1	Gnomon	intron	7587779	7588433	4411	NO
NC_021694.1	Gnomon	exon	7588434	7588507	4412	NO
NC_021696.1	Gnomon	non_coding	7588508	7589351	NA	NA
NC_021694.1	Gnomon	exon	7589352	7589737	4414	NO
NC_021694.1	Gnomon	intron	7589738	7589850	4415	NO
NC_021694.1	Gnomon	exon	7589851	7590565	4416	NO
NC_021694.1	Gnomon	intron	7590566	7590974	4417	NO
NC_021694.1	Gnomon	exon	7590975	7591140	4418	NO
NC_021694.1	Gnomon	intron	7591141	7591730	4419	NO
NC_021694.1	Gnomon	exon	7591731	7591796	4420	NO
NC_021694.1	Gnomon	intron	7591797	7592978	4421	NO
NC_021694.1	Gnomon	exon	7592979	7593056	4422	NO
NC_021694.1	Gnomon	intron	7593057	7593360	4423	NO
NC_021694.1	Gnomon	exon	7593361	7594144	4424	NO
NC_021694.1	Gnomon	intron	7594145	7597340	4425	NO
NC_021694.1	Gnomon	exon	7597341	7599639	4426	NO
NC_021694.1	Gnomon	intron	7599640	7601138	4427	NO
NC_021694.1	Gnomon	exon	7601139	7601286	4428	NO
NC_021694.1	Gnomon	intron	7601287	7601682	4429	NO
NC_021694.1	Gnomon	exon	7601683	7601858	4430	NO
NC_021694.1	Gnomon	intron	7601859	7602040	4431	NO
NC_021694.1	Gnomon	exon	7602041	7602058	4432	NO
NC_021696.1	Gnomon	non_coding	7602059	7609476	NA	NA
NC_021694.1	Gnomon	exon	7609477	7612301	4434	NO
NC_021694.1	Gnomon	intron	7612302	7613985	4435	NO
NC_021694.1	Gnomon	exon	7613986	7614096	4436	NO
NC_021694.1	Gnomon	intron	7614097	7614472	4437	NO
NC_021694.1	Gnomon	exon	7614473	7614882	4438	NO
NC_021694.1	Gnomon	intron	7614883	7616607	4439	NO
NC_021694.1	Gnomon	exon	7616608	7616763	4440	NO
NC_021694.1	Gnomon	intron	7616764	7618075	4441	NO
NC_021694.1	Gnomon	exon	7618076	7618206	4442	NO
NC_021694.1	Gnomon	intron	7618207	7618968	4443	NO
NC_021694.1	Gnomon	exon	7618969	7619086	4444	NO
NC_021694.1	Gnomon	intron	7619087	7620128	4445	NO
NC_021694.1	Gnomon	exon	7620129	7620282	4446	NO
NC_021694.1	Gnomon	intron	7620283	7620758	4447	NO
NC_021694.1	Gnomon	exon	7620759	7620893	4448	NO
NC_021694.1	Gnomon	intron	7620894	7624605	4449	NO
NC_021694.1	Gnomon	exon	7624606	7624759	4450	NO
NC_021694.1	Gnomon	intron	7624760	7640270	4451	NO
NC_021694.1	Gnomon	exon	7640271	7640276	4452	NO
NC_021694.1	Gnomon	intron	7640277	7640786	4453	NO
NC_021694.1	Gnomon	exon	7640787	7640985	4454	NO
NC_021694.1	Gnomon	intron	7640986	7641230	4455	NO
NC_021694.1	Gnomon	exon	7641231	7641285	4456	NO
NC_021696.1	Gnomon	non_coding	7641286	7660342	NA	NA
NC_021694.1	Gnomon	exon	7660343	7661839	4458	NO
NC_021694.1	Gnomon	intron	7661840	7662811	4459	NO
NC_021694.1	Gnomon	exon	7662812	7662871	4460	NO
NC_021696.1	Gnomon	non_coding	7662872	7664909	NA	NA
NC_021694.1	Gnomon	exon	7664910	7665351	4462	NO
NC_021694.1	Gnomon	intron	7665352	7666920	4463	NO
NC_021694.1	Gnomon	exon	7666921	7667022	4464	NO
NC_021696.1	Gnomon	non_coding	7667023	7667098	NA	NA
NC_021694.1	Gnomon	exon	7667099	7667189	4466	NO
NC_021694.1	Gnomon	intron	7667190	7667303	4467	NO
NC_021694.1	Gnomon	exon	7667304	7667823	4468	NO
NC_021694.1	Gnomon	intron	7667824	7667908	4469	NO
NC_021694.1	Gnomon	exon	7667909	7669243	4470	NO
NC_021694.1	Gnomon	intron	7669244	7670497	4471	NO
NC_021694.1	Gnomon	exon	7670498	7671463	4472	NO
NC_021694.1	Gnomon	intron	7671464	7671522	4473	NO
NC_021694.1	Gnomon	exon	7671523	7671985	4474	NO
NC_021694.1	Gnomon	intron	7671986	7671986	4475	NO
NC_021694.1	Gnomon	exon	7671987	7672785	4476	NO
NC_021694.1	Gnomon	intron	7672786	7673173	4477	NO
NC_021694.1	Gnomon	exon	7673174	7673214	4478	NO
NC_021694.1	Gnomon	intron	7673215	7674381	4479	NO
NC_021694.1	Gnomon	exon	7674382	7674723	4480	NO
NC_021696.1	Gnomon	non_coding	7674724	7706002	NA	NA
NC_021694.1	Gnomon	exon	7706003	7706800	4482	NO
NC_021694.1	Gnomon	intron	7706801	7706986	4483	NO
NC_021694.1	Gnomon	exon	7706987	7707071	4484	NO
NC_021694.1	Gnomon	intron	7707072	7708048	4485	NO
NC_021694.1	Gnomon	exon	7708049	7708467	4486	NO
NC_021696.1	Gnomon	non_coding	7708468	7720632	NA	NA
NC_021694.1	Gnomon	exon	7720633	7721072	4488	NO
NC_021694.1	Gnomon	intron	7721073	7722833	4489	NO
NC_021694.1	Gnomon	exon	7722834	7722996	4490	NO
NC_021694.1	Gnomon	intron	7722997	7724981	4491	NO
NC_021694.1	Gnomon	exon	7724982	7725155	4492	NO
NC_021694.1	Gnomon	intron	7725156	7725385	4493	NO
NC_021694.1	Gnomon	exon	7725386	7725658	4494	NO
NC_021694.1	Gnomon	intron	7725659	7725747	4495	NO
NC_021694.1	Gnomon	exon	7725748	7727131	4496	NO
NC_021694.1	Gnomon	intron	7727132	7730284	4497	NO
NC_021694.1	Gnomon	exon	7730285	7730421	4498	NO
NC_021694.1	Gnomon	intron	7730422	7731055	4499	NO
NC_021694.1	Gnomon	exon	7731056	7731184	4500	NO
NC_021696.1	Gnomon	non_coding	7731185	7733413	NA	NA
NC_021694.1	Gnomon	exon	7733414	7734455	4502	NO
NC_021694.1	Gnomon	intron	7734456	7734668	4503	NO
NC_021694.1	Gnomon	exon	7734669	7734800	4504	NO
NC_021694.1	Gnomon	intron	7734801	7735340	4505	NO
NC_021694.1	Gnomon	exon	7735341	7735494	4506	NO
NC_021694.1	Gnomon	intron	7735495	7735610	4507	NO
NC_021694.1	Gnomon	exon	7735611	7735687	4508	NO
NC_021694.1	Gnomon	intron	7735688	7736943	4509	NO
NC_021694.1	Gnomon	exon	7736944	7737123	4510	NO
NC_021694.1	Gnomon	intron	7737124	7738246	4511	NO
NC_021694.1	Gnomon	exon	7738247	7738411	4512	NO
NC_021694.1	Gnomon	intron	7738412	7738841	4513	NO
NC_021694.1	Gnomon	exon	7738842	7738991	4514	NO
NC_021694.1	Gnomon	intron	7738992	7739061	4515	NO
NC_021694.1	Gnomon	exon	7739062	7739165	4516	NO
NC_021694.1	Gnomon	intron	7739166	7739295	4517	NO
NC_021694.1	Gnomon	exon	7739296	7739394	4518	NO
NC_021694.1	Gnomon	intron	7739395	7739636	4519	NO
NC_021694.1	Gnomon	exon	7739637	7739739	4520	NO
NC_021694.1	Gnomon	intron	7739740	7739827	4521	NO
NC_021694.1	Gnomon	exon	7739828	7740002	4522	NO
NC_021694.1	Gnomon	intron	7740003	7740083	4523	NO
NC_021694.1	Gnomon	exon	7740084	7740161	4524	NO
NC_021694.1	Gnomon	intron	7740162	7740315	4525	NO
NC_021694.1	Gnomon	exon	7740316	7740376	4526	NO
NC_021694.1	Gnomon	intron	7740377	7744819	4527	NO
NC_021694.1	Gnomon	exon	7744820	7744961	4528	NO
NC_021696.1	Gnomon	non_coding	7744962	7746218	NA	NA
NC_021694.1	Gnomon	exon	7746219	7746324	4530	NO
NC_021694.1	Gnomon	intron	7746325	7747648	4531	NO
NC_021694.1	Gnomon	exon	7747649	7747708	4532	NO
NC_021694.1	Gnomon	intron	7747709	7747931	4533	NO
NC_021694.1	Gnomon	exon	7747932	7748024	4534	NO
NC_021694.1	Gnomon	intron	7748025	7748100	4535	NO
NC_021694.1	Gnomon	exon	7748101	7748273	4536	NO
NC_021694.1	Gnomon	intron	7748274	7748988	4537	NO
NC_021694.1	Gnomon	exon	7748989	7749232	4538	NO
NC_021694.1	Gnomon	intron	7749233	7749305	4539	NO
NC_021694.1	Gnomon	exon	7749306	7749498	4540	NO
NC_021694.1	Gnomon	intron	7749499	7749589	4541	NO
NC_021694.1	Gnomon	exon	7749590	7749783	4542	NO
NC_021694.1	Gnomon	intron	7749784	7750378	4543	NO
NC_021694.1	Gnomon	exon	7750379	7750470	4544	NO
NC_021694.1	Gnomon	intron	7750471	7750552	4545	NO
NC_021694.1	Gnomon	exon	7750553	7750714	4546	NO
NC_021694.1	Gnomon	intron	7750715	7751148	4547	NO
NC_021694.1	Gnomon	exon	7751149	7751338	4548	NO
NC_021694.1	Gnomon	intron	7751339	7751652	4549	NO
NC_021694.1	Gnomon	exon	7751653	7752176	4550	NO
NC_021696.1	Gnomon	non_coding	7752177	7758929	NA	NA
NC_021694.1	Gnomon	exon	7758930	7759033	4552	NO
NC_021694.1	Gnomon	intron	7759034	7760117	4553	NO
NC_021694.1	Gnomon	exon	7760118	7760182	4554	NO
NC_021694.1	Gnomon	intron	7760183	7760966	4555	NO
NC_021694.1	Gnomon	exon	7760967	7761021	4556	NO
NC_021694.1	Gnomon	intron	7761022	7761576	4557	NO
NC_021694.1	Gnomon	exon	7761577	7761729	4558	NO
NC_021694.1	Gnomon	intron	7761730	7762620	4559	NO
NC_021694.1	Gnomon	exon	7762621	7762778	4560	NO
NC_021694.1	Gnomon	intron	7762779	7763178	4561	NO
NC_021694.1	Gnomon	exon	7763179	7763265	4562	NO
NC_021694.1	Gnomon	intron	7763266	7764131	4563	NO
NC_021694.1	Gnomon	exon	7764132	7764263	4564	NO
NC_021694.1	Gnomon	intron	7764264	7774473	4565	NO
NC_021694.1	Gnomon	exon	7774474	7774609	4566	NO
NC_021694.1	Gnomon	intron	7774610	7775060	4567	NO
NC_021694.1	Gnomon	exon	7775061	7775162	4568	NO
NC_021694.1	Gnomon	intron	7775163	7776446	4569	NO
